org,dataset,format,url
darmstadt,Bevölkerungsentwicklung,CSV,https://opendata.darmstadt.de/sites/default/files/Beventwicklung_2020_Q1_0.csv
darmstadt,Bevölkerungsentwicklung,CSV,https://opendata.darmstadt.de/sites/default/files/Beventwicklung_2019_Q4_0.csv
darmstadt,Bevölkerungsentwicklung,CSV,https://opendata.darmstadt.de/sites/default/files/Beventwicklung_2019_Q3_0.csv
darmstadt,Bevölkerungsentwicklung,CSV,https://opendata.darmstadt.de/sites/default/files/Beventwicklung_2019_Q2_0.csv
darmstadt,Bevölkerungsentwicklung,CSV,https://opendata.darmstadt.de/sites/default/files/Beventwicklung_2019_Q1_0.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Zeitreihe_HW_Alter_8.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_alter_2026_Q2.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_alter_2026_Q1.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_Alter_2025_Q4.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_Alter_2025_Q3.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_Alter_2025_Q2.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_Alter_2025_Q1.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_Alter_2024_Q4.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_Alter_2024_Q3.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_Alter_2024_Q2.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_Alter_2024_Q1_1.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_Alter_2023_Q4_1.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_Alter_2023_Q3.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_Alter_2023_Q2_0.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_Alter_2023_Q1_0.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_Alter_2022_Q4_0.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_Alter_2022_Q3_0.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_Alter_2022_Q2_1.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_Alter_2022_Q1_0.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_Alter_2021_Q4_0.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_Alter_2021_Q3_0.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_Alter_2021_Q2_0.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_Alter_2021_Q1_0.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_Alter_2020_Q4.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_Alter_2020_Q3.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_Alter_2020_Q2.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_Alter_2020_Q1.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_Alter_2019_Q4.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_Alter_2019_Q3_0.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_Alter_2019_Q2_0.csv
darmstadt,Altersstruktur der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/HW_Alter_2019_Q1_0.csv
darmstadt,Haushalte in Darmstadt,CSV,https://opendata.darmstadt.de/sites/default/files/Haushalte_Q4_2025.csv
darmstadt,Haushalte in Darmstadt,CSV,https://opendata.darmstadt.de/sites/default/files/Haushalte_Q4_2024.csv
darmstadt,Haushalte in Darmstadt,CSV,https://opendata.darmstadt.de/sites/default/files/Haushalte_Q4_2023.csv
darmstadt,Haushalte in Darmstadt,CSV,https://opendata.darmstadt.de/sites/default/files/Haushalte_Q4_2022_0.csv
darmstadt,Haushalte in Darmstadt,CSV,https://opendata.darmstadt.de/sites/default/files/Haushalte_Q4_2021_0.csv
darmstadt,Altersstruktur der Bevölkerung mit Migrationshintergrund,CSV,https://opendata.darmstadt.de/sites/default/files/ZR_Migra_Alter_2.csv
darmstadt,Altersstruktur der Bevölkerung mit Migrationshintergrund,CSV,https://opendata.darmstadt.de/sites/default/files/Migra_Alter_Q4_2023_1.csv
darmstadt,Altersstruktur der Bevölkerung mit Migrationshintergrund,CSV,https://opendata.darmstadt.de/sites/default/files/Migra_Alter_Q4_2022_4.csv
darmstadt,Altersstruktur der Bevölkerung mit Migrationshintergrund,CSV,https://opendata.darmstadt.de/sites/default/files/Migra_Alter_Q4_2021_4.csv
darmstadt,Altersstruktur der Bevölkerung mit Migrationshintergrund,CSV,https://opendata.darmstadt.de/sites/default/files/Migra_Alter_Q4_2020_3.csv
darmstadt,Altersstruktur der Bevölkerung mit Migrationshintergrund,CSV,https://opendata.darmstadt.de/sites/default/files/Migra_Alter_Q4_2019_0.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Zeitreihe_Auslaender_Nat_6.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Auslaender_Nat_2019_Q1.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Auslaender_Nat_2019_Q2.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Auslaender_Nat_2019_Q3.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Auslaender_Nat_2019_Q4.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Auslaender_Nat_2020_Q1.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Auslaender_Nat_2020_Q2.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Auslaender_Nat_2020_Q3.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Auslaender_Nat_2020_Q4.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Auslaender_Nat_2021_Q1_0.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Auslaender_Nat_2021_Q2_0.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Auslaender_Nat_2021_Q3.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Auslaender_Nat_2021_Q4.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Auslaender_Nat_2022_Q1_0.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Auslaender_Nat_2022_Q2_0.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Auslaender_Nat_2022_Q3_1.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Auslaender_Nat_2022_Q4_1.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Auslaender_Nat_2023_Q1_0.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Auslaender_Nat_2023_Q2_0.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Aus_Alter_2023_Q3_0.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Auslaender_Nat_2023_Q4.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Auslaender_Nat_2024_Q1.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Auslaender_Nat_2024_Q2.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Auslaender_Nat_2024_Q3.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Auslaender_Nat_2024_Q4.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Auslaender_Nat_2025_Q1.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Auslaender_Nat_2025_Q2.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Auslaender_Nat_2025_Q3.csv
darmstadt,ALTE VERSION Ausländische Nationalitäten der Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Auslaender_Nat_2025_Q4.csv
darmstadt,Beschäftigte,CSV,https://opendata.darmstadt.de/sites/default/files/ZR_SVBeschaeftigte_REV_3.csv
darmstadt,Beschäftigte,CSV,https://opendata.darmstadt.de/sites/default/files/Beschaeftigte_2025_Q4.csv
darmstadt,Beschäftigte,CSV,https://opendata.darmstadt.de/sites/default/files/Beschaeftigte_2024_Q4_0.csv
darmstadt,Beschäftigte,CSV,https://opendata.darmstadt.de/sites/default/files/Beschaeftigte_REV_2023_Q4.csv
darmstadt,Beschäftigte,CSV,https://opendata.darmstadt.de/sites/default/files/Beschaeftigte_REV_2022_Q4.csv
darmstadt,Beschäftigte,CSV,https://opendata.darmstadt.de/sites/default/files/Beschaeftigte_REV_2021_Q4.csv
darmstadt,Beschäftigte,CSV,https://opendata.darmstadt.de/sites/default/files/Beschaeftigte_REV_2020_Q4.csv
darmstadt,Beschäftigte,CSV,https://opendata.darmstadt.de/sites/default/files/Beschaeftigte_REV_2019_Q4.csv
darmstadt,Monatliche Durchschnittstemperatur ab 1961,CSV,https://opendata.darmstadt.de/sites/default/files/Lufttemperatur_1961-2026_Mittelwert_2.csv
darmstadt,Monatliche Niederschlagsmengen ab 1961,CSV,https://opendata.darmstadt.de/sites/default/files/monatl_Niederschlag_1961-2026.csv
darmstadt,Jährliche Extremwerte Lufttemperatur ab 1961,CSV,https://opendata.darmstadt.de/sites/default/files/Lufttemperatur_1961-2025_Extremwerte.csv
darmstadt,Monatliche Höchstwerte Lufttemperatur ab 1961,CSV,https://opendata.darmstadt.de/sites/default/files/Lufttemperatur_1961-2026_Maximum.csv
darmstadt,Monatliche Tiefstwerte Lufttemperatur ab 1961,CSV,https://opendata.darmstadt.de/sites/default/files/Lufttemperatur_1961-2026_Minimum.csv
darmstadt,Wohngebäudebestand,CSV,https://opendata.darmstadt.de/sites/default/files/Gebauedebestand_2025.csv
darmstadt,Wohnungsbestand,CSV,https://opendata.darmstadt.de/sites/default/files/Wohnungsbestand_2025.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ZR_ALO_2.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2026_Q2.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2026_Q1.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2025_Q4.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2025_Q3.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2025_Q2.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2025_Q1.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2024_Q4.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2024_Q3.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2024_Q2.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2024_Q1.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2023_Q4.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2023_Q3.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2023_Q2.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2023_Q1.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2022_Q4.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2022_Q3.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2022_Q2.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2022_Q1.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2021_Q4_0.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2021_Q4.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2021_Q3.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2021_Q2.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2021_Q1.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2020_Q4.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2020_Q3.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2020_Q2.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2020_Q1.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2019_Q4.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2019_Q3.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2019_Q2.csv
darmstadt,Arbeitslosigkeit,CSV,https://opendata.darmstadt.de/sites/default/files/ALO_2019_Q1.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/ZR_SGB_II_4.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2026_Q1.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2025_Q4_0.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2025_Q3_0.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2025_Q2_0.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2025_Q1.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2024_12_0.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2024_09.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2024_06_0.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2024_03.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2023_12.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2023_09_1.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2023_06.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2023_03.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2022_12.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2022_09.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2022_06.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2022_03.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2021_12.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2021_09.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2021_06.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2021_03.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2020_12.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2020_09.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2020_06.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2020_03_0.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2019_12.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2019_09.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2019_06.csv
darmstadt,Leistungen nach SGB II,CSV,https://opendata.darmstadt.de/sites/default/files/SGB2_2019_03.csv
darmstadt,Europawahlen in Darmstadt,CSV,https://opendata.darmstadt.de/sites/default/files/ZR_Europawahl_0.csv
darmstadt,Bundestagswahlen in Darmstadt,CSV,https://opendata.darmstadt.de/sites/default/files/ZR_Bundestagswahl_Zweitstimmen.csv
darmstadt,Bundestagswahlen in Darmstadt,GEOJSON,https://opendata.darmstadt.de/sites/default/files/Wahlbezirke-BTW-25_0.geojson
darmstadt,Landtagswahlen in Darmstadt,CSV,https://opendata.darmstadt.de/sites/default/files/ZR_Landtagswahl.csv
darmstadt,Kreuzungspläne Stadt Darmstadt,CSV,https://opendata.darmstadt.de/sites/default/files/Ampelanlagen_Darmstadt.CSV
darmstadt,Kreuzungspläne Stadt Darmstadt,GEOJSON,https://opendata.darmstadt.de/sites/default/files/Anlagen.geojson
darmstadt,Kommunalwahlen in Darmstadt,CSV,https://opendata.darmstadt.de/sites/default/files/Kommunalwahlen%20Zeitreihe_0.csv
darmstadt,Kommunalwahlen in Darmstadt,CSV,https://opendata.darmstadt.de/sites/default/files/Darmstadt_Kommunalwahlbezirke%2BStra%C3%9Fenliste%2B28.01.2026.csv
darmstadt,Kommunalwahlen in Darmstadt,CSV,https://opendata.darmstadt.de/sites/default/files/Wahllokale%20nach%20Bezirk%20-%20%C3%9Cbersicht.csv
darmstadt,Kommunalwahlen in Darmstadt,CSV,https://opendata.darmstadt.de/sites/default/files/Zuordnung%20-%20Briefwahl%20zu%20Urnenwahl.csv
darmstadt,Kommunalwahlen in Darmstadt,CSV,https://opendata.darmstadt.de/sites/default/files/Kandidaten%20-%20Kommunalwahlen%202026.csv
darmstadt,Studierende,CSV,https://opendata.darmstadt.de/sites/default/files/Studierende_seit1980_3.csv
darmstadt,Schüler und Schülerinnen,CSV,https://opendata.darmstadt.de/sites/default/files/Schueler_0.csv
darmstadt,Nationalitätengruppen der ausländischen Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Zeitreihe_Aus_Nat_0.csv
darmstadt,Häufigste Nationalitäten der ausländischen Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Ausl_Nat_Stadtteile_2025_Q4_0.csv
darmstadt,Häufigste Nationalitäten der ausländischen Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Ausl_Nat_Stadtteile_2024_Q4.csv
darmstadt,Häufigste Nationalitäten der ausländischen Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Ausl_Nat_Stadtteile_2023_Q4.csv
darmstadt,Häufigste Nationalitäten der ausländischen Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Ausl_Nat_Stadtteile_2022_Q4.csv
darmstadt,Häufigste Nationalitäten der ausländischen Bevölkerung,CSV,https://opendata.darmstadt.de/sites/default/files/Ausl_Nat_Stadtteile_2021_Q4.csv
darmstadt,Bevölkerung nach Geburtsjahr und Geschlecht,CSV,https://opendata.darmstadt.de/sites/default/files/Geburtsjahre_2025_Q4.csv
darmstadt,Bevölkerung nach Geburtsjahr und Geschlecht,CSV,https://opendata.darmstadt.de/sites/default/files/Geburtsjahre_2024_Q4_0.csv
darmstadt,Bevölkerung nach Geburtsjahr und Geschlecht,CSV,https://opendata.darmstadt.de/sites/default/files/Geburtsjahre_2023_Q4.csv
darmstadt,Bevölkerung nach Geburtsjahr und Geschlecht,CSV,https://opendata.darmstadt.de/sites/default/files/Geburtsjahre_2022_Q4_0.csv
darmstadt,Bevölkerung nach Geburtsjahr und Geschlecht,CSV,https://opendata.darmstadt.de/sites/default/files/Geburtsjahre_2021_Q4.csv
darmstadt,Bevölkerung nach Geburtsjahr und Geschlecht,CSV,https://opendata.darmstadt.de/sites/default/files/Geburtsjahre_2020_Q4.csv
darmstadt,Bevölkerung nach Geburtsjahr und Geschlecht,CSV,https://opendata.darmstadt.de/sites/default/files/Geburtsjahre_2019_Q4_0.csv
darmstadt,Altersstruktur der Bevölkerung mit Einwanderungsgeschichte,CSV,https://opendata.darmstadt.de/sites/default/files/Einwanderung_Alter_Q4_2025.csv
darmstadt,Altersstruktur der Bevölkerung mit Einwanderungsgeschichte,CSV,https://opendata.darmstadt.de/sites/default/files/Einwanderung_Alter_Q4_2024.csv
darmstadt,Statistische Bezirke Darmstadt,GEOJSON,https://opendata.darmstadt.de/sites/default/files/DA_ST_Bezirke.geojson
darmstadt,Statistische Stadtteile Darmstadt,GEOJSON,https://opendata.darmstadt.de/sites/default/files/DA_ST_Stadtteile.geojson
darmstadt,Globaler Merkmalskatalog,CSV,https://opendata.darmstadt.de/sites/default/files/Merkmalskatalog_DA_29_07_2026.csv
darmstadt,Sozialatlas 2025,CSV,https://opendata.darmstadt.de/sites/default/files/Einwohnerinnen%20und%20Einwohner.csv
darmstadt,Sozialatlas 2025,CSV,https://opendata.darmstadt.de/sites/default/files/Faktor%20Geschlecht_1.csv
darmstadt,Sozialatlas 2025,CSV,https://opendata.darmstadt.de/sites/default/files/Faktor%20Alter.csv
darmstadt,Sozialatlas 2025,CSV,https://opendata.darmstadt.de/sites/default/files/Faktor%20Herkunft.csv
darmstadt,Sozialatlas 2025,CSV,https://opendata.darmstadt.de/sites/default/files/Armutsindikator%20I%20Kinderarmut.csv
darmstadt,Sozialatlas 2025,CSV,https://opendata.darmstadt.de/sites/default/files/Armutsindikator%20II%20arbeitslose%20erwersbf%C3%A4hige%20Erwachsene.csv
darmstadt,Sozialatlas 2025,CSV,https://opendata.darmstadt.de/sites/default/files/Armutsindikator%20III%20Altersarmut.csv
darmstadt,Sozialatlas 2025,CSV,https://opendata.darmstadt.de/sites/default/files/Armutsindex.csv
darmstadt,Sozialatlas 2025,CSV,https://opendata.darmstadt.de/sites/default/files/Haushalte.csv
darmstadt,Sozialatlas 2025,CSV,https://opendata.darmstadt.de/sites/default/files/Situationsindikator%201%20Alleinerziehende.csv
darmstadt,Sozialatlas 2025,CSV,https://opendata.darmstadt.de/sites/default/files/Situationsindikator%202%20Jugendarbeitslosigkeit.csv
darmstadt,Sozialatlas 2025,CSV,https://opendata.darmstadt.de/sites/default/files/Situationsindex%203%20Transferleistungsbezug.csv
darmstadt,Sozialatlas 2025,CSV,https://opendata.darmstadt.de/sites/default/files/Situationsindikator%204%20Wohngeld.csv
darmstadt,Sozialatlas 2025,CSV,https://opendata.darmstadt.de/sites/default/files/Situationsindikator%205%20Alternde%20Gesellschaft.csv
stadt-russelsheim-am-main,Kommunale Boden- und Raumplanung Stadt Rüsselsheim am Main - XPlanung,WFS,https://www.geoportal.hessen.de/registry/wfs/906?service=WFS&request=GetCapabilities
stadt-russelsheim-am-main,Kommunale Boden- und Raumplanung Stadt Rüsselsheim am Main - XPlanung,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=37bd86fe-acc0-4be3-93f4-3a0fc6f3161c&type=SERVICE&generateFrom=wfs&wfsid=906
stadt-russelsheim-am-main,INSPIRE Kommunale Boden- und Raumplanung Stadt Rüsselsheim am Main,WFS,https://www.geoportal.hessen.de/registry/wfs/903?service=WFS&request=GetCapabilities
stadt-russelsheim-am-main,INSPIRE Kommunale Boden- und Raumplanung Stadt Rüsselsheim am Main,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=8e7c984c-e49e-4ff6-a94a-d77e4c6369fb&type=SERVICE&generateFrom=wfs&wfsid=903
kreisstadt-hofheim-am-taunus,INSPIRE Kommunale Boden- und Raumplanung Kreisstadt Hofheim am Taunus,WFS,https://www.geoportal.hessen.de/registry/wfs/758?service=WFS&request=GetCapabilities
kreisstadt-hofheim-am-taunus,INSPIRE Kommunale Boden- und Raumplanung Kreisstadt Hofheim am Taunus,ATOM,https://geoportal.hessen.de/mapbender/php/mod_inspireDownloadFeed.php?id=ec5db603-da97-4c49-be6c-9896a7df11d4&type=SERVICE&generateFrom=wfs&wfsid=758
